IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,FactValueNumeric,FactValueNumericPrefix,FactValueNumeric1,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2008,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,122.45,117.75,117.6,,,114.2,,120.8,117.6 [114.2 – 120.8],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2007,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,122.7,118.05,117.9,,,114.8,,121,117.9 [114.8 – 121],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2006,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,122.95,118.4,118.2,,,115.3,,121.1,118.2 [115.3 – 121.1],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2005,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,123.25,118.75,118.6,,,115.7,,121.4,118.6 [115.7 – 121.4],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2004,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,123.5,119.1,118.9,,,116.2,,121.6,118.9 [116.2 – 121.6],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2003,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,123.8,119.45,119.3,,,116.7,,121.9,119.3 [116.7 – 121.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2002,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,124.05,119.8,119.6,,,117.1,,122.2,119.6 [117.1 – 122.2],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2001,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,124.4,123.05,120,,,117.5,,122.4,120 [117.5 – 122.4],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2013,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,119.7,119.5,119.2,,,116.4,,122.1,119.2 [116.4 – 122.1],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2012,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,120.15,120.1,119.8,,,117.2,,122.4,119.8 [117.2 – 122.4],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2011,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,120.6,120.7,120.4,,,118,,122.7,120.4 [118 – 122.7],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2010,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,121.05,121.3,121,,,118.8,,123.1,121 [118.8 – 123.1],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2009,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,121.5,121.3,121.6,,,119.6,,123.6,121.6 [119.6 – 123.6],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2008,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,121.9,121.9,122.2,,,120.3,,124,122.2 [120.3 – 124],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2007,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,122.35,122.5,122.8,,,121,,124.6,122.8 [121 – 124.6],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2006,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,122.8,123.1,123.4,,,121.6,,125.1,123.4 [121.6 – 125.1],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2005,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,123.25,123.7,124,,,122.2,,125.6,124 [122.2 – 125.6],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2004,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,123.6,124.25,124.5,,,122.8,,126.2,124.5 [122.8 – 126.2],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2003,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,123.95,124.75,125,,,123.3,,126.7,125 [123.3 – 126.7],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2002,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,124.25,125.2,125.4,,,123.7,,127.2,125.4 [123.7 – 127.2],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2001,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,124.55,125.6,125.8,,,124,,127.7,125.8 [124 – 127.7],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2013,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,131.15,127.75,127.7,,,121.2,,134.1,127.7 [121.2 – 134.1],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2012,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,131.1,127.85,127.8,,,121.7,,133.7,127.8 [121.7 – 133.7],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2011,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,131.05,127.95,127.9,,,122.2,,133.4,127.9 [122.2 – 133.4],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2010,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,131.05,128.05,128,,,122.7,,133.1,128 [122.7 – 133.1],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2009,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,131,128.1,128.1,,,123,,133,128.1 [123 – 133],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2008,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.9,128.15,128.1,,,123.4,,132.8,128.1 [123.4 – 132.8],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2007,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.9,128.25,128.2,,,123.7,,132.8,128.2 [123.7 – 132.8],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2006,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.85,128.35,128.3,,,123.9,,132.7,128.3 [123.9 – 132.7],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2005,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.85,128.45,128.4,,,124,,132.7,128.4 [124 – 132.7],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2004,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.85,128.55,128.5,,,124.1,,132.8,128.5 [124.1 – 132.8],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2003,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.85,128.65,128.6,,,124.2,,132.9,128.6 [124.2 – 132.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2002,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.85,128.75,128.7,,,124.3,,133.1,128.7 [124.3 – 133.1],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2001,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,130.9,123.6,128.8,,,124.3,,133.3,128.8 [124.3 – 133.3],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2013,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,122.65,118.65,118.4,,,116.4,,120.4,118.4 [116.4 – 120.4],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2012,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,123.1,119.2,118.9,,,117.3,,120.6,118.9 [117.3 – 120.6],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2011,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,123.65,119.8,119.5,,,118,,121,119.5 [118 – 121],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2010,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,124.15,120.35,120.1,,,118.7,,121.4,120.1 [118.7 – 121.4],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2009,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,124.65,120.9,120.6,,,119.3,,121.9,120.6 [119.3 – 121.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2008,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,125.2,121.5,121.2,,,119.9,,122.5,121.2 [119.9 – 122.5],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2007,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,125.7,122.05,121.8,,,120.5,,123.1,121.8 [120.5 – 123.1],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2006,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,126.15,122.6,122.3,,,121,,123.7,122.3 [121 – 123.7],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2005,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,126.65,123.2,122.9,,,121.6,,124.3,122.9 [121.6 – 124.3],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2004,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.2,123.8,123.5,,,122.2,,124.9,123.5 [122.2 – 124.9],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2003,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,127.7,124.35,124.1,,,122.8,,125.4,124.1 [122.8 – 125.4],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2002,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,128.15,124.9,124.6,,,123.3,,126,124.6 [123.3 – 126],,,EN,2017-01-11T00:00:00.000Z
BP_06,Mean systolic blood pressure (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2001,FALSE,Sex,Female,FMLE,Age Group,18+  years,YEARS18-PLUS,,,,,128.65,#REF!,125.2,,,123.9,,126.5,125.2 [123.9 – 126.5],,,EN,2017-01-11T00:00:00.000Z
