IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,FactValueNumeric,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric1,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2001,FALSE,Sex,Male,5.24,MLE,,,,,,,,,,5.24,,,5.04,,5.43,5.24 [5.04 – 5.43],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2013,FALSE,Sex,Male,5.4,MLE,,,,,,,,,,5.4,,,4.4,,6.41,5.4 [4.4 – 6.41],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2012,FALSE,Sex,Male,5.395,MLE,,,,,,,,,,5.39,,,4.46,,6.34,5.39 [4.46 – 6.34],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2011,FALSE,Sex,Male,5.385,MLE,,,,,,,,,,5.38,,,4.5,,6.27,5.38 [4.5 – 6.27],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2010,FALSE,Sex,Male,5.37,MLE,,,,,,,,,,5.36,,,4.53,,6.21,5.36 [4.53 – 6.21],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2009,FALSE,Sex,Male,5.355,MLE,,,,,,,,,,5.35,,,4.54,,6.16,5.35 [4.54 – 6.16],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2008,FALSE,Sex,Male,5.34,MLE,,,,,,,,,,5.33,,,4.57,,6.13,5.33 [4.57 – 6.13],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2007,FALSE,Sex,Male,5.32,MLE,,,,,,,,,,5.31,,,4.58,,6.07,5.31 [4.58 – 6.07],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2006,FALSE,Sex,Male,5.295,MLE,,,,,,,,,,5.28,,,4.58,,6.02,5.28 [4.58 – 6.02],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2005,FALSE,Sex,Male,5.27,MLE,,,,,,,,,,5.26,,,4.57,,5.99,5.26 [4.57 – 5.99],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2004,FALSE,Sex,Male,5.25,MLE,,,,,,,,,,5.24,,,4.57,,5.96,5.24 [4.57 – 5.96],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2003,FALSE,Sex,Male,5.23,MLE,,,,,,,,,,5.22,,,4.54,,5.93,5.22 [4.54 – 5.93],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2002,FALSE,Sex,Male,5.21,MLE,,,,,,,,,,5.2,,,4.52,,5.9,5.2 [4.52 – 5.9],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2001,FALSE,Sex,Male,5.19,MLE,,,,,,,,,,5.18,,,4.51,,5.88,5.18 [4.51 – 5.88],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2013,FALSE,Sex,Male,5.34,MLE,,,,,,,,,,5.5,,,5.17,,5.84,5.5 [5.17 – 5.84],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2012,FALSE,Sex,Male,5.495,MLE,,,,,,,,,,5.49,,,5.21,,5.76,5.49 [5.21 – 5.76],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2011,FALSE,Sex,Male,5.48,MLE,,,,,,,,,,5.47,,,5.24,,5.69,5.47 [5.24 – 5.69],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2010,FALSE,Sex,Male,5.46,MLE,,,,,,,,,,5.45,,,5.26,,5.64,5.45 [5.26 – 5.64],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2009,FALSE,Sex,Male,5.445,MLE,,,,,,,,,,5.44,,,5.26,,5.61,5.44 [5.26 – 5.61],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2008,FALSE,Sex,Male,5.435,MLE,,,,,,,,,,5.43,,,5.27,,5.58,5.43 [5.27 – 5.58],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2007,FALSE,Sex,Male,5.42,MLE,,,,,,,,,,5.41,,,5.25,,5.57,5.41 [5.25 – 5.57],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2006,FALSE,Sex,Male,5.405,MLE,,,,,,,,,,5.4,,,5.24,,5.57,5.4 [5.24 – 5.57],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2005,FALSE,Sex,Male,5.395,MLE,,,,,,,,,,5.39,,,5.22,,5.56,5.39 [5.22 – 5.56],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2004,FALSE,Sex,Male,5.39,MLE,,,,,,,,,,5.39,,,5.2,,5.56,5.39 [5.2 – 5.56],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2003,FALSE,Sex,Male,5.385,MLE,,,,,,,,,,5.38,,,5.19,,5.57,5.38 [5.19 – 5.57],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2002,FALSE,Sex,Male,5.38,MLE,,,,,,,,,,5.38,,,5.18,,5.57,5.38 [5.18 – 5.57],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,GBR,United Kingdom,Year,2001,FALSE,Sex,Male,5.375,MLE,,,,,,,,,,5.37,,,5.16,,5.58,5.37 [5.16 – 5.58],,,EN,2020-05-28T23:00:00.000Z
